Date,Time,Min Delay
2024-02-17,21:42,30
2024-02-17,21:44,11
2024-02-17,21:51,169
2024-02-17,21:55,25
2024-02-17,21:58,175
2024-02-17,22:00,0
2024-02-17,22:06,191
2024-02-17,22:08,175
2024-02-17,22:40,10
2024-02-17,22:46,0
2024-02-17,22:58,10
2024-02-17,22:59,10
2024-02-17,23:06,21
2024-02-17,23:10,30
2024-02-17,00:01,10
2024-02-17,00:09,10
2024-02-17,00:12,20
2024-02-17,00:15,20
2024-02-17,00:44,10
2024-02-17,00:45,15
2024-02-17,00:52,10
2024-02-17,01:01,10
2024-02-17,01:34,15
2024-02-17,01:49,15
2024-02-18,02:07,30
2024-02-18,02:22,20
2024-02-18,03:08,0
2024-02-18,03:21,0
2024-02-18,03:28,30
2024-02-18,03:52,87
2024-02-18,05:16,33
2024-02-18,06:00,0
2024-02-18,06:10,21
2024-02-18,06:40,18
2024-02-18,06:44,20
2024-02-18,06:51,0
2024-02-18,07:05,30
2024-02-18,07:27,30
2024-02-18,07:43,15
2024-02-18,07:44,10
2024-02-18,07:47,14
2024-02-18,07:52,18
2024-02-18,07:53,22
2024-02-18,07:56,20
2024-02-18,08:30,10
2024-02-18,08:37,21
2024-02-18,08:44,10
2024-02-18,08:52,11
2024-02-18,09:12,15
2024-02-18,09:42,9
2024-02-18,10:14,20
2024-02-18,10:20,30
2024-02-18,10:56,10
2024-02-18,11:47,28
2024-02-18,11:50,30
2024-02-18,11:58,18
2024-02-18,11:58,10
2024-02-18,12:21,9
2024-02-18,12:49,10
2024-02-18,13:03,20
2024-02-18,13:33,16
2024-02-18,13:33,11
2024-02-18,13:49,7
2024-02-18,14:18,12
2024-02-18,14:28,7
2024-02-18,14:28,6
2024-02-18,14:33,30
2024-02-18,14:37,12
2024-02-18,14:51,7
2024-02-18,14:56,12
2024-02-18,14:59,17
2024-02-18,15:13,0
2024-02-18,15:15,10
2024-02-18,15:19,16
2024-02-18,15:20,20
2024-02-18,15:29,7
2024-02-18,15:40,20
2024-02-18,15:46,7
2024-02-18,16:07,8
2024-02-18,16:09,9
2024-02-18,16:29,27
2024-02-18,16:29,1
2024-02-18,16:37,30
2024-02-18,16:54,30
2024-02-18,16:57,7
2024-02-18,16:58,21
2024-02-18,16:58,16
2024-02-18,17:06,421
2024-02-18,17:07,20
2024-02-18,17:08,12
2024-02-18,17:09,418
2024-02-18,17:13,418
2024-02-18,17:15,8
2024-02-18,17:16,428
2024-02-18,17:19,437
2024-02-18,17:20,418
2024-02-18,17:29,445
2024-02-18,17:35,7
2024-02-18,17:40,70
2024-02-18,17:41,39
2024-02-18,17:53,5
2024-02-18,17:57,20
2024-02-18,18:02,20
2024-02-18,18:09,8
2024-02-18,18:45,27
2024-02-18,18:57,60
2024-02-18,19:12,10
2024-02-18,19:19,430
2024-02-18,19:20,30
2024-02-18,19:25,30
2024-02-18,19:56,20
2024-02-18,19:57,24
2024-02-18,20:04,20
2024-02-18,20:09,10
2024-02-18,20:22,0
2024-02-18,20:33,10
2024-02-18,20:37,29
2024-02-18,20:38,16
2024-02-18,21:10,30
2024-02-18,21:13,9
2024-02-18,21:35,0
2024-02-18,21:48,15
2024-02-18,21:48,24
2024-02-18,21:54,20
2024-02-18,22:19,78
2024-02-18,22:25,96
2024-02-18,22:27,20
2024-02-18,23:44,10
2024-02-18,23:58,25
2024-02-18,00:42,10
2024-02-18,00:59,10
2024-02-18,01:20,10
2024-02-18,01:23,15
2024-02-18,01:30,30
2024-02-19,02:21,20
2024-02-19,02:23,30
2024-02-19,02:33,30
2024-02-19,02:38,15
2024-02-19,03:02,30
2024-02-19,03:52,30
2024-02-19,03:52,30
2024-02-19,04:11,0
2024-02-19,04:47,30
2024-02-19,05:10,20
2024-02-19,05:13,0
2024-02-19,05:28,22
2024-02-19,05:58,20
2024-02-19,06:11,34
2024-02-19,06:23,39
2024-02-19,06:35,20
2024-02-19,06:59,0
2024-02-19,07:03,17
2024-02-19,07:03,17
2024-02-19,07:16,15
2024-02-19,07:25,23
2024-02-19,07:28,0
2024-02-19,07:34,27
2024-02-19,08:01,18
2024-02-19,08:09,11
2024-02-19,08:30,22
2024-02-19,08:34,15
2024-02-19,09:07,0
2024-02-19,09:30,15
2024-02-19,09:57,10
2024-02-19,09:57,10
2024-02-19,09:57,10
2024-02-19,10:06,15
2024-02-19,10:07,0
2024-02-19,10:11,10
2024-02-19,10:53,14
2024-02-19,11:36,10
2024-02-19,11:39,10
2024-02-19,12:11,12
2024-02-19,12:14,30
2024-02-19,12:16,30
2024-02-19,12:28,8
2024-02-19,12:41,21
2024-02-19,12:46,9
2024-02-19,12:52,8
2024-02-19,12:53,30
2024-02-19,13:03,10
2024-02-19,13:04,12
2024-02-19,14:18,15
2024-02-19,14:21,15
2024-02-19,14:23,8
2024-02-19,14:52,16
2024-02-19,14:58,30
2024-02-19,15:20,20
2024-02-19,16:14,7
2024-02-19,16:37,10
2024-02-19,16:40,8
2024-02-19,16:48,12
2024-02-19,16:52,10
2024-02-19,16:53,30
2024-02-19,16:58,20
2024-02-19,17:24,24
2024-02-19,17:46,6
2024-02-19,17:51,10
2024-02-19,18:15,20
2024-02-19,18:15,15
2024-02-19,18:53,8
2024-02-19,19:26,25
2024-02-19,20:05,8
2024-02-19,20:29,0
2024-02-19,20:58,10
2024-02-19,21:32,11
2024-02-19,22:56,20
2024-02-19,01:25,15
2024-02-20,02:05,20
2024-02-20,02:43,30
2024-02-20,02:47,143
2024-02-20,02:59,30
2024-02-20,03:03,0
2024-02-20,03:44,30
2024-02-20,04:16,85
2024-02-20,05:05,43
2024-02-20,05:45,10
2024-02-20,05:48,12
2024-02-20,05:49,12
2024-02-20,06:02,15
2024-02-20,06:03,0
2024-02-20,06:14,10
2024-02-20,06:32,0
2024-02-20,06:35,12
2024-02-20,06:35,8
2024-02-20,07:12,8
2024-02-20,07:14,20
2024-02-20,07:17,9
2024-02-20,07:25,18
2024-02-20,07:45,30
2024-02-20,08:02,10
2024-02-20,08:17,9
2024-02-20,08:24,5
2024-02-20,08:29,20
2024-02-20,08:43,30
2024-02-20,08:43,5
2024-02-20,08:44,6
2024-02-20,08:52,10
2024-02-20,08:54,8
2024-02-20,09:02,6
2024-02-20,09:10,10
2024-02-20,09:11,0
2024-02-20,09:12,11
2024-02-20,09:13,24
2024-02-20,09:51,7
2024-02-20,09:59,6
2024-02-20,10:13,10
2024-02-20,10:21,14
2024-02-20,10:23,0
2024-02-20,10:38,15
2024-02-20,10:39,20
2024-02-20,10:50,27
2024-02-20,10:50,12
2024-02-20,10:52,12
2024-02-20,10:56,20
2024-02-20,11:23,18
2024-02-20,11:33,30
2024-02-20,11:47,10
2024-02-20,11:54,20
2024-02-20,11:58,20
2024-02-20,12:01,14
2024-02-20,12:33,30
2024-02-20,12:50,7
2024-02-20,13:19,20
2024-02-20,13:48,21
2024-02-20,14:08,12
2024-02-20,14:10,19
2024-02-20,14:10,19
2024-02-20,14:15,9
2024-02-20,14:16,26
2024-02-20,14:19,8
2024-02-20,14:20,10
2024-02-20,14:40,15
2024-02-20,14:41,10
2024-02-20,14:46,7
2024-02-20,14:50,6
2024-02-20,14:57,20
2024-02-20,15:01,20
2024-02-20,15:08,6
2024-02-20,15:10,17
2024-02-20,15:13,6
2024-02-20,15:16,30
2024-02-20,15:23,20
2024-02-20,15:24,15
2024-02-20,15:26,10
2024-02-20,15:27,9
2024-02-20,15:58,12
2024-02-20,16:14,112
2024-02-20,16:34,10
2024-02-20,16:35,12
2024-02-20,16:47,12
2024-02-20,17:01,12
2024-02-20,17:02,78
2024-02-20,17:02,59
2024-02-20,17:10,10
2024-02-20,17:13,59
2024-02-20,17:15,25
2024-02-20,17:18,51
2024-02-20,17:21,9
2024-02-20,17:22,10
2024-02-20,17:22,10
2024-02-20,17:30,10
2024-02-20,17:44,131
2024-02-20,17:46,0
2024-02-20,18:03,12
2024-02-20,18:25,10
2024-02-20,18:36,8
2024-02-20,18:42,10
2024-02-20,18:42,10
2024-02-20,18:42,10
2024-02-20,18:47,8
2024-02-20,18:51,9
2024-02-20,19:02,10
2024-02-20,19:07,10
2024-02-20,19:13,8
2024-02-20,19:21,0
2024-02-20,19:27,0
2024-02-20,19:30,20
2024-02-20,19:46,8
2024-02-20,20:00,331
2024-02-20,20:23,9
2024-02-20,20:27,16
2024-02-20,20:56,8
2024-02-20,20:56,15
2024-02-20,20:58,20
2024-02-20,21:09,10
2024-02-20,21:39,10
2024-02-20,21:55,23
2024-02-20,22:01,10
2024-02-20,22:01,10
2024-02-20,22:07,10
2024-02-20,22:27,10
2024-02-20,22:51,20
2024-02-20,23:09,20
2024-02-20,23:18,10
2024-02-20,00:10,10
2024-02-20,00:11,10
2024-02-20,00:34,10
2024-02-20,00:35,50
2024-02-20,00:42,16
2024-02-20,01:55,0
2024-02-20,01:58,5
2024-02-21,02:08,10
2024-02-21,02:26,30
2024-02-21,02:32,10
2024-02-21,02:38,0
2024-02-21,04:42,0
2024-02-21,05:25,12
2024-02-21,05:46,10
2024-02-21,06:29,12
2024-02-21,06:39,30
2024-02-21,06:48,16
2024-02-21,07:08,5
2024-02-21,07:18,10
2024-02-21,07:24,10
2024-02-21,07:30,6
2024-02-21,07:33,6
2024-02-21,07:52,8
2024-02-21,07:56,30
2024-02-21,08:10,20
2024-02-21,08:11,5
2024-02-21,08:12,15
2024-02-21,08:12,8
2024-02-21,08:19,15
2024-02-21,08:43,19
2024-02-21,08:53,22
2024-02-21,08:54,8
2024-02-21,09:01,6
2024-02-21,09:01,20
2024-02-21,09:11,18
2024-02-21,09:14,7
2024-02-21,09:23,61
2024-02-21,09:32,18
2024-02-21,09:39,0
2024-02-21,09:49,10
2024-02-21,09:49,10
2024-02-21,09:51,10
2024-02-21,10:12,11
2024-02-21,10:13,24
2024-02-21,10:27,7
2024-02-21,10:40,10
2024-02-21,10:46,30
2024-02-21,11:05,25
2024-02-21,11:11,23
2024-02-21,11:13,103
2024-02-21,11:26,6
2024-02-21,11:35,10
2024-02-21,11:40,8
2024-02-21,11:41,8
2024-02-21,11:52,8
2024-02-21,11:59,6
2024-02-21,12:13,8
2024-02-21,12:13,12
2024-02-21,12:18,16
2024-02-21,12:30,20
2024-02-21,12:31,13
2024-02-21,12:53,13
2024-02-21,13:14,20
2024-02-21,13:54,10
2024-02-21,13:56,9
2024-02-21,14:12,7
2024-02-21,14:12,20
2024-02-21,14:12,20
2024-02-21,14:18,15
2024-02-21,14:19,25
2024-02-21,14:40,15
2024-02-21,14:46,11
2024-02-21,14:49,10
2024-02-21,14:57,30
2024-02-21,15:07,9
2024-02-21,15:10,10
2024-02-21,15:14,7
2024-02-21,15:14,13
2024-02-21,15:14,0
2024-02-21,15:36,9
2024-02-21,15:45,24
2024-02-21,15:46,6
2024-02-21,15:50,11
2024-02-21,15:52,24
2024-02-21,15:59,9
2024-02-21,16:00,12
2024-02-21,16:11,10
2024-02-21,16:14,6
2024-02-21,16:19,6
2024-02-21,16:54,8
2024-02-21,17:06,11
2024-02-21,17:13,10
2024-02-21,17:13,16
2024-02-21,17:25,4
2024-02-21,17:26,11
2024-02-21,17:34,300
2024-02-21,17:41,22
2024-02-21,17:45,12
2024-02-21,17:50,7
2024-02-21,17:52,0
2024-02-21,17:53,6
2024-02-21,18:02,12
2024-02-21,18:07,18
2024-02-21,18:20,10
2024-02-21,18:24,12
2024-02-21,18:30,20
2024-02-21,18:49,11
2024-02-21,18:57,0
2024-02-21,19:15,10
2024-02-21,19:24,12
2024-02-21,19:35,15
2024-02-21,19:36,11
2024-02-21,19:58,23
2024-02-21,20:11,8
2024-02-21,20:27,12
2024-02-21,20:28,8
2024-02-21,21:15,15
2024-02-21,21:19,14
2024-02-21,21:20,20
2024-02-21,21:21,30
2024-02-21,21:49,15
2024-02-21,21:52,30
2024-02-21,21:55,15
2024-02-21,22:04,19
2024-02-21,22:07,0
2024-02-21,22:14,18
2024-02-21,22:15,20
2024-02-21,22:16,21
2024-02-21,22:23,25
2024-02-21,22:55,186
2024-02-21,23:25,10
2024-02-21,23:51,14
2024-02-21,00:51,41
2024-02-21,01:44,24
2024-02-22,02:09,0
2024-02-22,02:30,30
2024-02-22,02:36,30
2024-02-22,02:51,5
2024-02-22,02:56,0
2024-02-22,03:23,0
2024-02-22,03:44,0
2024-02-22,03:56,17
2024-02-22,04:29,60
2024-02-22,04:50,0
2024-02-22,05:05,10
2024-02-22,05:15,20
2024-02-22,05:21,0
2024-02-22,05:26,19
2024-02-22,05:33,0
2024-02-22,05:42,30
2024-02-22,05:49,18
2024-02-22,05:53,10
2024-02-22,05:53,10
2024-02-22,05:58,20
2024-02-22,06:03,30
2024-02-22,06:06,10
2024-02-22,06:06,10
2024-02-22,06:38,9
2024-02-22,06:58,8
2024-02-22,07:03,20
2024-02-22,07:10,7
2024-02-22,07:11,8
2024-02-22,07:21,15
2024-02-22,07:25,18
2024-02-22,07:26,12
2024-02-22,07:34,6
2024-02-22,07:42,9
2024-02-22,07:45,30
2024-02-22,07:51,20
2024-02-22,08:04,10
2024-02-22,08:18,6
2024-02-22,08:27,19
2024-02-22,08:32,19
2024-02-22,08:34,0
2024-02-22,08:48,15
2024-02-22,09:09,28
2024-02-22,10:07,10
2024-02-22,10:25,15
2024-02-22,10:30,11
2024-02-22,11:02,151
2024-02-22,11:07,0
2024-02-22,11:08,20
2024-02-22,11:30,20
2024-02-22,11:32,16
2024-02-22,11:40,22
2024-02-22,11:49,20
2024-02-22,12:08,6
2024-02-22,12:25,15
2024-02-22,12:43,20
2024-02-22,12:49,16
2024-02-22,12:52,10
2024-02-22,13:07,10
2024-02-22,13:08,6
2024-02-22,13:09,11
2024-02-22,13:24,22
2024-02-22,13:25,9
2024-02-22,13:36,10
2024-02-22,13:52,28
2024-02-22,13:56,11
2024-02-22,13:58,0
2024-02-22,14:05,7
2024-02-22,14:13,20
2024-02-22,14:15,17
2024-02-22,14:17,25
2024-02-22,14:19,16
2024-02-22,14:47,25
2024-02-22,14:52,10
2024-02-22,14:58,7
2024-02-22,15:03,8
2024-02-22,15:06,73
2024-02-22,15:13,10
2024-02-22,15:19,14
2024-02-22,15:21,10
2024-02-22,15:23,7
2024-02-22,15:24,6
2024-02-22,15:31,12
2024-02-22,15:45,8
2024-02-22,15:49,10
2024-02-22,15:50,9
2024-02-22,16:01,30
2024-02-22,16:01,22
2024-02-22,16:06,0
2024-02-22,16:09,0
2024-02-22,16:12,6
2024-02-22,16:26,26
2024-02-22,16:34,15
2024-02-22,16:37,15
2024-02-22,16:40,27
2024-02-22,16:45,10
2024-02-22,16:49,8
2024-02-22,16:52,8
2024-02-22,16:53,22
2024-02-22,16:53,19
2024-02-22,16:59,11
2024-02-22,17:01,20
2024-02-22,17:02,11
2024-02-22,17:03,14
2024-02-22,17:11,7
2024-02-22,17:22,18
2024-02-22,17:26,117
2024-02-22,17:32,8
2024-02-22,17:37,9
2024-02-22,17:45,20
2024-02-22,17:52,8
2024-02-22,17:57,6
2024-02-22,18:02,12
2024-02-22,18:03,8
2024-02-22,18:05,5
2024-02-22,18:05,0
2024-02-22,18:17,18
2024-02-22,18:20,10
2024-02-22,18:28,27
2024-02-22,18:29,24
2024-02-22,18:29,24
2024-02-22,18:30,20
2024-02-22,18:32,18
2024-02-22,18:36,16
2024-02-22,18:36,8
2024-02-22,18:40,22
2024-02-22,18:41,7
2024-02-22,19:12,16
2024-02-22,19:13,19
2024-02-22,19:15,24
2024-02-22,19:54,8
2024-02-22,20:00,10
2024-02-22,20:53,15
2024-02-22,21:00,13
2024-02-22,21:15,10
2024-02-22,21:35,42
2024-02-22,21:41,24
2024-02-22,21:43,16
2024-02-22,22:00,15
2024-02-22,22:30,10
2024-02-22,22:48,15
2024-02-22,23:00,0
2024-02-22,23:09,20
2024-02-22,23:57,30
2024-02-22,00:03,30
2024-02-22,00:11,15
2024-02-22,00:14,9
2024-02-22,00:32,24
2024-02-22,00:44,0
2024-02-22,00:46,24
2024-02-22,00:52,10
2024-02-22,01:17,30
2024-02-22,01:48,15
2024-02-22,01:50,30
2024-02-23,02:18,0
2024-02-23,02:44,17
2024-02-23,03:57,30
2024-02-23,05:20,10
2024-02-23,05:34,15
2024-02-23,05:46,22
2024-02-23,05:57,13
2024-02-23,05:58,24
2024-02-23,06:06,11
2024-02-23,06:13,5
2024-02-23,06:15,10
2024-02-23,06:17,19
2024-02-23,06:26,18
2024-02-23,06:32,9
2024-02-23,06:40,16
2024-02-23,06:47,11
2024-02-23,06:48,6
2024-02-23,06:57,18
2024-02-23,07:09,20
2024-02-23,07:11,8
2024-02-23,07:33,11
2024-02-23,07:45,10
2024-02-23,07:57,6
2024-02-23,08:25,13
2024-02-23,08:57,8
2024-02-23,09:06,15
2024-02-23,09:30,23
2024-02-23,09:42,10
2024-02-23,09:46,56
2024-02-23,09:48,32
2024-02-23,09:48,20
2024-02-23,09:48,32
2024-02-23,09:50,53
2024-02-23,09:57,10
2024-02-23,10:02,20
2024-02-23,10:12,26
2024-02-23,10:40,3
2024-02-23,10:42,11
2024-02-23,10:50,19
2024-02-23,10:50,15
2024-02-23,10:51,20
2024-02-23,10:56,7
2024-02-23,11:02,20
2024-02-23,11:13,25
2024-02-23,11:27,6
2024-02-23,11:35,10
2024-02-23,11:50,20
2024-02-23,11:51,20
2024-02-23,12:03,0
2024-02-23,12:15,221
2024-02-23,12:19,7
2024-02-23,12:39,0
2024-02-23,12:45,221
2024-02-23,12:50,7
2024-02-23,13:00,0
2024-02-23,13:01,15
2024-02-23,13:05,20
2024-02-23,13:08,16
2024-02-23,13:08,16
2024-02-23,13:13,10
2024-02-23,13:37,24
2024-02-23,13:50,25
2024-02-23,13:57,10
2024-02-23,14:04,15
2024-02-23,14:09,16
2024-02-23,14:12,9
2024-02-23,14:14,5
2024-02-23,14:16,13
2024-02-23,14:17,10
2024-02-23,14:22,22
2024-02-23,14:32,22
2024-02-23,14:34,10
2024-02-23,14:34,13
2024-02-23,14:49,10
2024-02-23,15:00,8
2024-02-23,15:18,20
2024-02-23,15:19,4
2024-02-23,15:22,10
2024-02-23,15:28,22
2024-02-23,15:28,12
2024-02-23,15:28,10
2024-02-23,15:31,0
2024-02-23,15:35,5
2024-02-23,15:42,10
2024-02-23,15:53,6
2024-02-23,16:03,20
2024-02-23,16:07,10
2024-02-23,16:16,0
2024-02-23,16:22,20
2024-02-23,16:29,9
2024-02-23,16:30,23
2024-02-23,16:30,7
2024-02-23,16:34,300
2024-02-23,16:53,10
2024-02-23,16:58,14
2024-02-23,17:00,0
2024-02-23,17:09,0
2024-02-23,17:10,8
2024-02-23,17:12,12
2024-02-23,17:12,12
2024-02-23,17:22,27
2024-02-23,17:25,10
2024-02-23,17:46,10
2024-02-23,17:51,12
2024-02-23,17:52,20
2024-02-23,18:01,10
2024-02-23,18:09,9
2024-02-23,18:12,16
2024-02-23,18:21,10
2024-02-23,18:26,9
2024-02-23,18:27,10
2024-02-23,18:36,9
2024-02-23,18:43,13
2024-02-23,18:43,10
2024-02-23,18:53,24
2024-02-23,18:57,23
2024-02-23,19:00,10
2024-02-23,19:00,20
2024-02-23,19:05,5
2024-02-23,19:07,10
2024-02-23,19:09,5
2024-02-23,19:14,22
2024-02-23,19:20,5
2024-02-23,19:24,20
2024-02-23,19:28,12
2024-02-23,19:37,12
2024-02-23,19:49,8
2024-02-23,19:52,20
2024-02-23,20:24,10
2024-02-23,20:36,10
2024-02-23,20:54,0
2024-02-23,20:59,10
2024-02-23,21:09,0
2024-02-23,21:40,19
2024-02-23,21:49,8
2024-02-23,22:02,30
2024-02-23,22:23,15
2024-02-23,22:38,10
2024-02-23,22:43,10
2024-02-23,22:48,20
2024-02-23,22:57,30
2024-02-23,23:00,20
2024-02-23,23:06,20
2024-02-23,23:10,20
2024-02-23,23:16,5
2024-02-23,23:20,30
2024-02-23,23:27,20
2024-02-23,23:38,24
2024-02-23,23:41,9
2024-02-23,23:44,13
2024-02-23,01:40,10
2024-02-23,01:54,0
2024-02-24,02:28,20
2024-02-24,02:39,0
2024-02-24,03:00,20
2024-02-24,03:15,30
2024-02-24,03:49,17
2024-02-24,03:50,0
2024-02-24,04:53,30
2024-02-24,04:57,0
2024-02-24,05:06,15
2024-02-24,05:29,19
2024-02-24,05:40,10
2024-02-24,05:54,18
2024-02-24,05:58,0
2024-02-24,05:59,10
2024-02-24,06:25,17
2024-02-24,06:43,18
2024-02-24,06:54,8
2024-02-24,07:11,20
2024-02-24,07:25,10
2024-02-24,08:10,10
2024-02-24,08:23,93
2024-02-24,08:29,62
2024-02-24,08:30,17
2024-02-24,08:41,17
2024-02-24,08:50,10
2024-02-24,09:02,12
2024-02-24,09:21,7
2024-02-24,09:22,7
2024-02-24,09:33,16
2024-02-24,09:37,25
2024-02-24,09:49,9
2024-02-24,10:10,9
2024-02-24,10:45,15
2024-02-24,10:51,7
2024-02-24,10:55,10
2024-02-24,11:00,17
2024-02-24,11:00,12
2024-02-24,11:24,3
2024-02-24,11:28,17
2024-02-24,11:34,12
2024-02-24,11:45,0
2024-02-24,11:46,10
2024-02-24,11:49,7
2024-02-24,11:57,20
2024-02-24,12:00,6
2024-02-24,12:09,25
2024-02-24,12:19,9
2024-02-24,12:27,8
2024-02-24,12:34,23
2024-02-24,12:49,27
2024-02-24,12:57,9
2024-02-24,13:14,10
2024-02-24,13:21,6
2024-02-24,13:32,7
2024-02-24,13:44,23
2024-02-24,13:45,40
2024-02-24,13:59,10
2024-02-24,14:05,11
2024-02-24,14:50,16
2024-02-24,14:52,5
2024-02-24,15:00,8
2024-02-24,15:00,18
2024-02-24,15:08,12
2024-02-24,15:16,20
2024-02-24,15:17,17
2024-02-24,15:27,20
2024-02-24,15:32,12
2024-02-24,15:48,8
2024-02-24,15:50,12
2024-02-24,15:52,8
2024-02-24,15:59,5
2024-02-24,16:01,25
2024-02-24,16:04,30
2024-02-24,16:21,20
2024-02-24,16:22,13
2024-02-24,16:23,20
2024-02-24,16:24,10
2024-02-24,16:33,5
2024-02-24,16:34,5
2024-02-24,16:35,8
2024-02-24,16:41,15
2024-02-24,16:54,17
2024-02-24,17:08,6
2024-02-24,17:18,9
2024-02-24,17:27,10
2024-02-24,17:27,9
2024-02-24,17:29,20
2024-02-24,17:37,7
2024-02-24,17:54,10
2024-02-24,17:54,25
2024-02-24,18:05,7
2024-02-24,18:20,9
2024-02-24,18:21,6
2024-02-24,18:23,10
2024-02-24,18:24,9
2024-02-24,18:32,88
2024-02-24,18:46,18
2024-02-24,18:49,6
2024-02-24,19:03,13
2024-02-24,19:07,10
2024-02-24,19:10,5
2024-02-24,19:40,7
2024-02-24,19:41,10
2024-02-24,19:43,12
2024-02-24,19:58,8
2024-02-24,19:59,13
2024-02-24,20:12,8
2024-02-24,20:16,0
2024-02-24,20:18,10
2024-02-24,20:22,22
2024-02-24,20:31,8
2024-02-24,20:38,22
2024-02-24,20:57,8
2024-02-24,21:07,72
2024-02-24,21:24,16
2024-02-24,22:01,5
2024-02-24,22:07,24
2024-02-24,22:35,20
2024-02-24,22:53,9
2024-02-24,23:09,20
2024-02-24,23:13,20
2024-02-24,23:16,14
2024-02-24,23:26,28
2024-02-24,23:36,30
2024-02-24,23:40,10
2024-02-24,23:42,8
2024-02-24,00:05,21
2024-02-24,00:06,20
2024-02-24,00:08,10
2024-02-24,00:17,8
2024-02-24,00:23,11
2024-02-24,00:33,5
2024-02-24,01:06,10
2024-02-25,02:46,0
2024-02-25,02:50,5
2024-02-25,03:43,0
2024-02-25,04:05,30
2024-02-25,04:26,0
2024-02-25,04:51,0
2024-02-25,04:52,0
2024-02-25,05:07,15
2024-02-25,05:15,30
2024-02-25,05:18,0
2024-02-25,05:37,0
2024-02-25,06:29,18
2024-02-25,06:34,15
2024-02-25,06:53,3
2024-02-25,07:54,20
2024-02-25,07:55,25
2024-02-25,08:10,102
2024-02-25,08:14,20
2024-02-25,08:15,18
2024-02-25,08:19,11
2024-02-25,08:22,23
2024-02-25,08:23,20
2024-02-25,08:29,0
2024-02-25,08:37,25
2024-02-25,08:42,0
2024-02-25,09:11,11
2024-02-25,09:12,8
2024-02-25,09:20,15
2024-02-25,09:23,20
2024-02-25,09:28,0
2024-02-25,09:45,5
2024-02-25,09:55,11
2024-02-25,09:57,10
2024-02-25,10:24,10
2024-02-25,10:43,9
2024-02-25,10:47,22
2024-02-25,10:52,9
2024-02-25,10:59,10
2024-02-25,11:00,0
2024-02-25,11:09,12
2024-02-25,11:20,30
2024-02-25,11:35,25
2024-02-25,11:38,15
2024-02-25,11:40,9
2024-02-25,11:45,10
2024-02-25,11:50,12
2024-02-25,12:24,24
2024-02-25,12:27,13
2024-02-25,12:27,11
2024-02-25,12:33,8
2024-02-25,12:35,10
2024-02-25,12:38,186
2024-02-25,12:41,8
2024-02-25,12:45,12
2024-02-25,12:50,20
2024-02-25,12:51,22
2024-02-25,13:03,12
2024-02-25,13:07,10
2024-02-25,13:10,6
2024-02-25,13:19,8
2024-02-25,13:22,10
2024-02-25,13:24,12
2024-02-25,13:25,12
2024-02-25,13:28,8
2024-02-25,13:41,10
2024-02-25,13:54,8
2024-02-25,14:32,20
2024-02-25,14:32,20
2024-02-25,14:34,7
2024-02-25,14:35,8
2024-02-25,14:40,18
2024-02-25,14:43,11
2024-02-25,14:44,20
2024-02-25,14:44,5
2024-02-25,14:48,8
2024-02-25,14:53,12
2024-02-25,14:59,8
2024-02-25,15:10,23
2024-02-25,15:14,26
2024-02-25,15:22,10
2024-02-25,15:29,8
2024-02-25,15:40,20
2024-02-25,15:40,8
2024-02-25,15:40,11
2024-02-25,15:41,26
2024-02-25,15:47,20
2024-02-25,16:22,10
2024-02-25,16:30,0
2024-02-25,16:34,8
2024-02-25,16:36,0
2024-02-25,16:44,12
2024-02-25,16:50,20
2024-02-25,16:56,8
2024-02-25,16:57,15
2024-02-25,17:03,10
2024-02-25,17:04,30
2024-02-25,17:07,10
2024-02-25,17:16,12
2024-02-25,17:31,30
2024-02-25,17:32,7
2024-02-25,17:33,12
2024-02-25,17:43,10
2024-02-25,17:43,10
2024-02-25,17:44,30
2024-02-25,17:46,16
2024-02-25,17:49,10
2024-02-25,17:51,10
2024-02-25,17:58,10
2024-02-25,18:09,23
2024-02-25,18:13,11
2024-02-25,18:35,10
2024-02-25,18:36,9
2024-02-25,18:37,22
2024-02-25,18:51,0
2024-02-25,18:57,52
2024-02-25,19:00,52
2024-02-25,19:27,26
2024-02-25,19:27,8
2024-02-25,19:29,10
2024-02-25,19:51,8
2024-02-25,20:23,60
2024-02-25,20:32,10
2024-02-25,20:36,8
2024-02-25,20:37,68
2024-02-25,20:45,30
2024-02-25,21:07,8
2024-02-25,21:56,10
2024-02-25,22:24,20
2024-02-25,22:52,30
2024-02-25,23:04,25
2024-02-25,23:11,0
2024-02-25,23:42,28
2024-02-25,00:47,10
2024-02-25,00:50,25
2024-02-26,02:30,0
2024-02-26,02:38,30
2024-02-26,02:49,0
2024-02-26,05:10,45
2024-02-26,05:10,10
2024-02-26,05:15,45
2024-02-26,05:20,45
2024-02-26,05:21,10
2024-02-26,05:28,28
2024-02-26,05:42,9
2024-02-26,05:45,6
2024-02-26,05:53,0
2024-02-26,05:55,10
2024-02-26,06:07,13
2024-02-26,06:09,10
2024-02-26,06:17,10
2024-02-26,06:32,7
2024-02-26,06:48,9
2024-02-26,06:48,9
2024-02-26,06:48,20
2024-02-26,06:55,22
2024-02-26,07:04,18
2024-02-26,07:10,0
2024-02-26,07:12,8
2024-02-26,07:18,6
2024-02-26,07:22,20
2024-02-26,07:37,11
2024-02-26,07:45,5
2024-02-26,08:09,8
2024-02-26,08:19,22
2024-02-26,08:39,12
2024-02-26,08:52,20
2024-02-26,08:57,9
2024-02-26,08:58,15
2024-02-26,09:17,20
